,link_item
10,https://tiki.vn/ban-chai-chuyen-ve-sinh-giay-q-cleaner-p158765674.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.158765675&itm_medium=CPC&itm_source=tiki-reco&spid=158765675
11,https://tiki.vn/giay-the-thao-nam-trang-zavas-bang-da-khong-bong-troc-de-cao-3cm-em-chan-s410-hang-chinh-hang-p89465749.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.89465751&itm_medium=CPC&itm_source=tiki-reco&spid=89465751
12,https://tiki.vn/lot-giay-mat-van-massage-long-ban-chan-buybox-bbpk06-p45968195.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.45968199&itm_medium=CPC&itm_source=tiki-reco&spid=45968199
13,https://tiki.vn/hai-vien-khu-mui-hoi-giay-va-ngan-ngua-vi-khuan-gay-am-moc-buybox-bbpk64-p50713232.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.50713234&itm_medium=CPC&itm_source=tiki-reco&spid=50713234
14,https://tiki.vn/chai-xit-bot-ve-sinh-giay-super-foam-cleaner-ve-sinh-giay-sneaker-do-da-ghe-ni-sofa-tang-ban-chai-p202421122.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.202421123&itm_medium=CPC&itm_source=tiki-reco&spid=202421123
15,https://tka.tiki.vn/pixel/pixel?data=zuQpESj3pwU6sogD8cd1cLdYh8jnKXPBLuV1fepLHM5tLTNRhYL5Z6Gsdg6T7hDDH5Tx1ADAA0vBhWOHnukGYZdFIfvaeH3wQDRMYpxDdrneQ2UO6BNw1UZ3FGTHDVQssJ_MADhDnvcl5vXU5DaTqOv9uJlH-zRRe-cKqkqUZNYK_USz0JvLE5nBsYJbK18HfU0zhX2-beqtGSyETc2h1xDpDS-vRxSbNFNx4NC55KPoU4MQwRDgrUMJwUHrdG4O08szZYAPvTjGkzdt9BFaaBYlERh9Pc5WBJbNNV-mggS2FG5uRW4_8RdNxluAy-38MUVHL0BGVuDSYFFxsLH6564eJj9F_jf1_LWLoCarxY9-lIcfIbeg9r-JK3KN5MXkd4FGTbub6tLQWap9h3sPyjETRyYZBv72FyxKvCq3hV9OCMwyIdzsHy7q0ycq_a1HQu-U2vpaTgRGgSU3DzDJOunTFxZqATkFqcMs8DDYXYPJ8MRDNEmERugSfqu-V-g8vZI1BHjgPfTXi5Z1PdLT5rNb8dBXbb7yaANJDpcv0prHCmJtKHiVJEGT-dupL8yJWn3EzAaCDpf27tuSGnTZYwVsHtqRhnUZWHsmmwzGWqLZL1HvAaG5syO50V6lV1icV7B7JsT-rtIZ_2cLA5_k7luZ7f604d4EJX7PIU4TL9Lwy_LQHbQJzHmAXO0gkE_Eqqd3rQU8yDMqQb6XN3KwYDChV6ju4D2PwgdjcsbWRwAFOLLxn4c1IWJWhGYkTMncJnf0cPaI1Ibra-5v-_OmZ51V1cKFAyPctAzxYy-yv23qgneXErTI8S3VqO0vqCjE4BKkFUjq6nojQ3BY93Nn4f0MCxdRyda70h9rkG6hv3eZLxxpcu1AqEmdl-XMeOTrb5sjnPZQPnHpvNcxSbwdKZ1MYJKNgta43NQqXLjVkntNdOhp64zISER-veZgRMxix6dYMH1I2m2rZz4DUb5qptlGdauRG_JfEfnUcJF8SLp8_mJtVa6pEXPE4StnBd-0GaGIwvT94G8Rfmys1Mt8ikzWgZ1r0pi5yL0mTIxIvh3lpwZZTzbIlPPFycxnquCIJ7i4uQYdtssvlD280S3CJvWuG6-VsM9a7j4gfnopshaUhLFCx0sFSXNVuUFB-Hbdwgj16B3xmtoWFhx6j2elrRx5DXZRmjnR8PtiD2i0yHZmsF4gx3eIudfBgFl7dILVo98ptXgKVggrABNF13zJNW0r0hSM9qFNYsiKstvtlkUAq7PQFtnf7m9yZS1TNyZgoji-n1wgST_63Tbf0Puy_K9QhGK1FsV1wmt2S4pQiw_b3_3FK5r_0vHhh3-NdAJGU8ASnkrKfOtQuCoA0mhebGwtTKJsPsp8DFdeKaXCewxi9wiB8OpdZXJewB0gEeeB_QaeyDXHyVqaQydYTPQRJ9le6nHaDKRcdqwYQGBzK2wmZhE-HjfLxVw9SMYBJPPheCOBKfb30gz_gNHjBscvg9jPKfXx4g8xkd4hCqGHQ4gRI72khkGg6ZWPe6IV8ovPXnDUoysOqPBN4u5butQ8XdS3uH99VGEIo87sReH1RlSMtIkyq6XWFIQ1f_yAaYstCdWF9-4gbFUWicrQARF1dNl4s9ayr94yOVLnKLmKct66c3M1U-5ZRnd-pXWQVnzjLR5lj__fOW4giJ9wwdsAy1661P81roV-knsD27fmApBbz1qD6wYHOmJOI1y5MGwJNY0er1i4IJolt4fQPznp3i36g9PlQfwDSverVSrHt_e6cVlYAMPFPdmY1Gb2Q9N6h8WDI1N8SQAAeNw9PVdt-Zgc1dJmsVrSef_Wj97IdA9hk6yArMDeLV0qaPILSHcSGiLVSMwLUqZuMqHpjku59JCAWJMCTKh2wNNeVU1Yq-1-eC8JpTSd&pos=16&reqid=ExH9TpL9ZrZuPRhC&type=CLICK
16,https://tka.tiki.vn/pixel/pixel?data=a1gpxWHJNcY9DEuNj6fWuK1NUmC6nSyYL3txzQj8WIeE1kxtwdTcyKkJiW6FkAUPSBHUj7D3i9VjfR0856l7va1Z8kDDrQ02HxWmndnlfzRfTzBjaTfYAcKQdGjhwFgfEGOTD89x_NNWuTHw2y33Bz9ncw4R7ZimTjvSvXQM016fAO8yZpTmMP5aiESoswZN8ZXFTnert8GTe3HoscOSP1uBsEJZGQPtMKx-8VEofPN7DWjQquW5oruuhqwYP_ltKr9WpvykB6gARTXKt04Tc3GSjtJ81xQGsI8ZanS18ReW3mmWihggNegIzmx9ISIsBMyDAU_m6qLGkgsRucSYgj-IdUltEpPJ2xhguK7_0tcOz6cJTxZzAJvw5SAgHEApMlMN2Jfr5u0uvDW41pOZo6A03z_YOSYDamRKpJgcmb_hVHXuzZI9PeFT0UWfIATYMGEkN8aQYRo_NMSF67d84IVSeQAgfOO9y9sgeXPGGv8TxYSCOEVlfexpvSqogo3GK3kSECEtbP6RlxwYdyYQ1L3jMgub5IPp2IxAIWArn6Q75hV4tstZ0G18vqDtILyyqH5wm--6sjaQrKB0SQ4PYJIF9WCnmx8AAfmYGMHKQbStiTycj5N6bFjwf0g8uq7fK8ke9oTzp1n_5kXOZiVEMSjo3-zUnEQKF-lpw6Afp7N-9GgW1GLvuvMIrMqfJ1--3PYeqaSC4s0DlKrIYep1m6MqjVKsk7QrksjkAM8zBjfiaR8BNCr8l16qFENvLQcbH9HUwDro8kZ-x5PVAfCH00afl88BSEeYCAXioY1iUMKZIUXKuJOoPt-Jnr4oZG3-5ny7ORs0IUrYCCSTRSpd7vLRGn5ZXul7igWAIz8lItqrlGA-_CFhyoMtN6q73tCKwGIdtLl9zi0EwXQvGZ9CZVCEbza5iwNOfnAq2WxdjitE_vWiFWCgUZYrTRPuXMVMLAoGAMJuKEta1kRjung-6R4CxC-PwTctLzVdKrSGatuJA1rBwtvqKyBbstaGrpaQ1EjT8XtuPoCe3yiRnQh527LVgwHxf1diuV_AkvXv9JtrlG7Tt2L1j8XVOFRkAQAxUp0Pfbd-IrLBNC0L342sIJ-Ij_sdAOAYwevzLfzRj1lbPqzBwWABFdz0FzNkd9UE5AXczXjIpTpwsAymMi_O2zdyJ96txBccyGiTlKXh-jZSVxaDQSLdRd79iQdg8pSM0-KrChkQpvHdByOi3bovmyuoreK-JwIBR5JpxV9-7iIya-rSwY9-tV_QZePED3u0bKf2H4oDAlPbrn2avd9LK5WdpUiOUdRadB0PH7X2syyasmU5Roef8RAjoFd4mIMM0y0d2nmZiBaU1L_ftNw48LH0viMRuJDnq3tepr6hWcEfB4h7hr43Z86mw32XWSRjxXV51abaEwtmQz-aqlSi0jgcESnRSDuWCZgknoizdlNbnR0JywxLRpsivUAbCiJgN_srlr3nlS5Wll7e3mCUfMjLfS7pc5FYftD4t6apIsn3Z9TlRV6z0LSklI9MLJqXmeZpeWn0VMkUrkpr7plhyE9XW9UxrM25zdyIUaeeQPB6fe9bXUU7hcprzM6MAR49tNSisBt2bv0QKaO8Ss3bxc_vN1NTiTcaSMPuEZ550aGjwS7skDxhU3O7ELNwwZvCekXlMC1XrA2I7DcA29UAPbOxOVehXbdnE33cPuudIcjp-FRncFHKCgaZLxSq-eE&pos=17&reqid=ExH9TpL9ZrZuPRhC&type=CLICK
17,https://tka.tiki.vn/pixel/pixel?data=MaFXicO7oHjVRTATgLdKgkqJNBsiXRs-2iidvLq_IZOe5gkQlgnf3JZLCbo_Hoj7vhr2iVxnMW66OdFXwQZbYNeohghDisDFHoFV5ukJO0eOzFCK322fAqaMNZhLe_VNDd2hLLQXQB1VN1_D7cxXlFFpAtBmTj9EvoHi92ipeu0A1WtanueTUWDHSs5vy9o_8TCAoi-gPeDq_Urw-c02nCfPa0_97TFzhb7_6aUvgSQHToJbZHFKGWihXFoE0Y3X_LM5cas1nr1C-pGlxkmFim7DHPAzKGSRif4L5padxwI0AlUPe_4osRk8NOsg1q7jb2xHXip3wuFhRGaUDr1PnbKzLNEn0pXLgqm_XWnUszN273jq14pYBxtg92RtAW0Ds-8X4H4mGZS7jzNaDR5JvE5P1gYh7inGFOlONrbi5MiuX5JEczhZsuV3DCsGMCD7zLVpZN8vHSBLdRqzfGyY0kQKIREAxDSGgzaOR-T4Cgnyn4WSOmRY0fntMogJbMfyTLWZIwulN9L8-A_iiTBiqAmSQVjmVdH1YTGyJTTgSJayxg8658NUK9pia1nYjT2_cvdkpcszPWnu5KBzuYEqrakZ10CYlMcyHpK04grrvV7bexCFX29Jcik8E5xZrb64qzY7gE7r3ZkQof_nx8uNUudbk5w1qCSPX7hEbXanTRc0bM2THYuVaxM4zGstr8CwtcuVvvxXQn5r_CRPTse_07-MU38O7DB3y69y2x3NK4E0ZJmuJsCAOYTVJjP2yPX2nmkzndZdm4pjv-ZU3Rq7Tk6rUslMBJYNtRsw_vgRSSxvV7eW1ia4QSqwA8aXqA66idf0oqQUZ2GWNXUPD6FfQLO7o-PhDMcxmksJ9Q6XMcH0WR3BaLcbFa-rMkE23NSk93xSZ6VX6w5-AcaHmdJnG-NvnGHeXStIgQ8wve1ligOlPT4RDALVXtwQ3Pbim48PB2JbU9Q4pm4_m4I9_1IL3ukuu_DFKzhFsp-kV0UBkPZ5L4bIG5Pyv95bNOqJnjUd0r_vP5EVKK_QxLHeUByToKvDqnpfpmGrgcpYEDv8xjB5WBUiZ7pY9B4amniOA9HuU9yk9-0jsn7BxNwv7sHhxA3-NJ7OIGxB3eS2fVZm7SnpZSz4JpAu2JZaZbIPNNt4pE_0FehfE1NxGfTwjEQbAWsdmuFKZrMOadPQsLcddFrCHLlzPLlHFlipe9RyG_wUoVXfHASmSf2QvBV-SUOtzKA3vuVEHbrEpKubb5oiBWUwtdlyEVS00O_2SdCpWtQVb1to03j5GMMjsozMH_8FHFNM1rsK_93iSu2knPlpVVlmkX-N2XyQx_8WESWIguFDjJlcQpfiwMtWpuJgy8YzdzUmjo4K576dMdfOiYJG8-ZFAKccctj5F6QTT41zQbPhSoc0jH74RrSqhhefsMosWxBqjzIiSRr9WqlKQaXuwZnpKa5nuC1JdeKCE8xZq1hv7SPF6P5r4pX1blybE1kxxyZh0ChwLg-Z8XiuOTkgGH1kvCQehVfDzISWWN-wqAiYNXk2qC2J_uhQFDdXcC2kkl49tKpdhbf48qWh_JKO2HtDrJ-GWcdZWOu_VHK9s5TbHCQqfo7pti46n1P_TcazV-UGcvTN0f5G4aX2MQvB2SBZRJBIHixIBukiusGynnUijOv8UmcEddCa9OO5Y792kAvxURN0bF13Am2TWi7fVXUdzjj43uY7GHxhPaVDvA0wLOjt8r3HIMLgC7BOJFETZ6LFc2NppAnAAvsemQ4tqnOxhcR1cM5qkKtwJSlWxqa50x_rk5cgMgk-F1-zEqmt033YTjNr43D1xxzCcZWkgQk&pos=18&reqid=ExH9TpL9ZrZuPRhC&type=CLICK
18,https://tka.tiki.vn/pixel/pixel?data=_J1_CGeFzS7zNmghFIIt7Klb5HOFAXcg3rJu0jXA28cAeCbh29ZhA_MPuF_GZZqKr-M6BVqynHSM9VJKdtPO-anw4mQ-96Vgm0AsQYrFI2nxepsxJkLNdUnQ2TpsfzVn4B5C3g4XuGlm2woDZkAKPwGIESDX0Me5MpvDcMFOw_NsWxwR5hrmiAE17Z8dATjKokvQXPM_7gGElvuPDRXBKGaCcUWvu9C8kCDckdbf-tLLSWE1KZIkOw2xY85T-997K47ahpu6wtOAu4Z8Gel8yjPX2ZY6Qcxx5uNodpdGonsJHVqJ-9E75VYdJmIbQBtIahGOc0xq4ae_u2jopKWoSdQBbG7dPTTv0BI6lDO6XYxEXUEvEcNKXvMVwliZV6NAUVjw2tiZ6VKm2fkYomhSt67JhB9zIX-lnRiWAzaC0bbI7CNM_F6Nu2xEhQWGfDyA2vja0J1YXrcNs6JJHV7ET2axW7ljjf2czKxXr5msSM5uSHg14iG3H2ke6yi96OEWneq0-m8wl7zNZc16r2Nf2JnzKFxiWEQbUwcH4RtGCO8aponvTkaBBgJLjq7imfGCTN8wbsq1bSzXjX4WsdmKBbdqUwIzfXU-5uwSmUWeAPuIu6G7nmLAfPxzf49MmmVTjtMs0MT1Oloh_NxvAaGQnJwACys36szN-LIa5EzTqrPwU_ib3JO8Vc4MGVYEGUkvahN0LlRdbQrTLHMRWdFakA7spWyW1WMddSyN_OAbnFgYCwaJcCPOLT7Inr8LAuH8CHEARY-YLE_x2814obyrOSp2BrVNUHMP0IcQITP8w3ogYUqnXjeC-qmxpbheZcoRd1ptpti08VHojpPTf9m4DwhK8fr2DcbIQIe8vtENBFCfbxlk5GUQ6q3ttcWalDBuRlgTVWtJz9ekmlNo0nw52scp-9gIm7aw8rUePIKqBNct8Nk9EaSKKXGjrP3IVwFwmj0-AYv-zaayVRRIO1sSDYp5xsZ62wlw9Iq-YhH6IvjUISJs5ZXyplBLqevJpWOdowRn5yw0U4FbMSxjhur7Qzw_4H8z7qdPhaGc6fLhE-VzPyYUMmKw9RB7xi6luXeMvu1hOTkfWuZOixqk1p99rpog3OjbmDZpLppqnWHgUWgrKMXuo3zuRrrGFWt55CzgoQ8g2qkNvIYAxM1F6mIDlPtN7SG8z1UtbX8HnhnObwvB0unC_4-l0MY8yxT5zd4CCHfg0tebh-1jBrF8WtH7hw8MtnRzlaGMCE7_JOUepzX73aT5F2QQsP2xEig_Owtt2ElTAQrehAM2YsmEfWqrbGxqdDUAwRMr4FnH-qbSD3qwOIaDPq9SEatQZ9uMv13htac2kgRMVlJM_38hEPMgFj7bddzGgue_RQJd4ipQ895h3UVnHHTeMfQ1Xgf1QKSBnsVOfzIQcy2g5ExHl4v2PhoF53zulXLi1bSgB761-HK1MlVaGr2lwW_aXlf0LrtJMaRyISsQCKGTq05OmaA2RWkrMMPjHpofZwOTNtbc_ztg4Up2S0OXPuvGsBBVPeEzAWhfXdwKFsVFbNRsjUmQpB_Nqc7xw8GwEyXwzrrAdT_mB579F8j5Kme546oxU0GMQAK75Zcipliy5jdcUJ9G50KPZJ4R9GiwrHzjHjJVOCymouwlFzVfGr7eaMdfNCTddX9mz6yJDIkB9OjgO0MAzRmiJpo67J4MUlH81uNOT9CG42SPVyN8DqkP8xF373XRvqodXFKgkR2Zf9b625tpqXOxEBSAeSq39Tr-Z_ytrNWSiIBAYBed&pos=19&reqid=ExH9TpL9ZrZuPRhC&type=CLICK
19,https://tka.tiki.vn/pixel/pixel?data=x1NNAd77tIcXLWZ1LRXiCEPXfE5UMKSraqq8Z39iVVQWbmgDynTk4RAY8iDawVp3Wc7lPCM64_LiNQcMO7rZVKCRkTQREhMEsDFSywRBimfFbNIg5GkPvhAcYWy0CDR6TqPXPACQkmUfOtwJDF3wFhW2ZR5fxtxTx-IKMUZXpC0OdfYARpan3rDb19OYlS_GMfryDjISLGP6M_B-lMztBoFtOfox53Hw9j3K-l_ELfg-81rcbo43Nm2nGJPIa5BeR-Jy2a8RO9-gZR1aJ94aGtHJg23DfBvHOHwy09AomouVa-EHfqP3gn6N7juspEvmVprPWEIeJNk2jLKm6zbRJeaoHen-p13UHHCkTU14N1ElyAI5jV_L8evKKsFMU1q4YSDc1iRGGL9jiAbw6y-i1sfAezYvZw4x4vjYcREZeWa8bmxSSlXRO4pqZ4_ARlcGjaa_bLBSmCoeSYlH53XJn6TKutWUwZpPRwSr4GMYIgHA72eImZfForzN9o_aWM1BhwDHvVfDiiBZQXWktzUyI2c8cVgP30X876ZHHqiXDTnVeQqnL6EA-1TYcADEjLHTmzEsBJXIKf-uXm2ve5mTlPtvPtoVTp59DyXXzkMxRi1b8AuJXmYCeRj6tnWuVdUQ83ud3MwtxVSJ-xIvos5NWG9Ix68Xh3WQYuHF4Pd4SUF1yHTB7RWoa5saNl17f4B8EKpxddFMD0Q8dF0ZDvbkO9rNCOOSQCTt6SRGfqZiBvM3DzNCesmnMq6OVUIwlZXttZIE2IdAhYBJAAV0qapbHgxeAd0OGvu7rzNNLXzcjsnb9ahIBM2Fiv9gKzMPUo4ayu0Rk_XQ82m3zEHIMlWf12V1BxXmH4sOZYFElTpmrGo2on08G3w84ofEB1a4_OhHAwX9vPt0_7sP987JfUh9hlBKDo0G-1_gPIXmdEEH-UId38QJpcmAKdp-IC9EKBozwq1FriXryMxGULQN1wCXICFAM7Nm0W8g7pzGsUhGYEESmHqD4RmAXm6WUsG9J9W5Ms5E03bx8eECHT1Xmf8_2MnuNouj1A2_4khHi4zywq0Eiy_41AUtIRBrufo-DAxii8yrBwnVAHwSu0Lt2AZABQyZZDy5vJ5VKTTM5WN7A9UZ-o4T8v_J5BVtF3h8JIP_QnLJ2TC6S9DJn9COIuWXIl-kz7845OOkOnsvFS5NjApzwrdHoO4j0WWykJSWm6AFvnDstdcX7nL1Ge-Yv5eNnFRhX2r0L9XBFkPY4zQRpCYaSU_QW5do3fCuQlwWL5K7KFQq8IbTLDqyi7kM0_xaoWgPMv7xljeMeMiXwLl32TlpuqfcnHBYq-LV-JQjPVWN-TOL3VKlZLrhQDWEzNzihUuVpWfOwYTh4Goic5sfeWpap88_Gl5Uv9tC0c573IZ_N4V0wWQgWxbhGroLkyyaOtUCR0SnBE_RfP4lKWMF3m5SnA6Chs1Em1rtk9g1IfttVXdSGnYb9jk6imkGrhHIGEgdrIMLwkO9LDBiWSf5vSj41Yka1AUQhaqi6iIm4j2PBnixiEE-amYAUcc0-t5N0h-YHBLijrLDYOc2sbgQ7YHVocUZHx9ELYCYmoxvK9-Ly8XWLhJyu080ylqJJBoY9Ieu0b-gbUh-dg2hGKBgA4txsQUzWWhP7gAbSA5nqDor8PJkiGoixHT_I01W&pos=20&reqid=ExH9TpL9ZrZuPRhC&type=CLICK
20,https://tiki.vn/giay-the-thao-nam-tang-chieu-cao-hang-nhap-sieu-thoang-khi-da-mem-min-nhe-sieu-hot-p189854232.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.203884018&itm_medium=CPC&itm_source=tiki-reco&spid=203884018
21,https://tiki.vn/ban-chai-long-ngua-danh-cho-dan-danh-giay-ximo-chuyen-dung-xbcdg09-p107801502.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.107801508&itm_medium=CPC&itm_source=tiki-reco&spid=107801508
22,https://tiki.vn/xi-danh-giay-sap-shoe-polish-ximo-den-khong-mau-nau-du-mau-chinh-hang-xi08-p125876512.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.125876518&itm_medium=CPC&itm_source=tiki-reco&spid=125876518
23,https://tiki.vn/cao-lau-da-nang-sap-lau-da-nang-tinh-dau-sap-lau-tui-xach-lam-trang-giay-dep-206740-p73389715.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.225907592&itm_medium=CPC&itm_source=tiki-reco&spid=225907592
24,https://tiki.vn/combo-2-don-got-giay-sieu-xinh-dg0022-p82959273.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.82959274&itm_medium=CPC&itm_source=tiki-reco&spid=82959274
25,https://tiki.vn/dep-nam-duc-nguyen-khoi-sieu-ben-dep-tizinis-p79565318.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.79565338&itm_medium=CPC&itm_source=tiki-reco&spid=79565338
26,https://tiki.vn/de-p-quai-ngang-nam-du-c-lie-n-quick-cao-ca-p-dp15-p186677573.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.186677591&itm_medium=CPC&itm_source=tiki-reco&spid=186677591
27,https://tiki.vn/chai-xit-hoi-chan-nhat-binh-sit-hoi-chan-khu-mui-giay-cong-nghe-nano-bac-mui-diu-nhe-260ml-danh-bay-mui-hoi-giay-dep-p155306495.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.185755190&itm_medium=CPC&itm_source=tiki-reco&spid=185755190
28,https://tiki.vn/binh-xit-bot-tuyet-nhat-ve-sinh-giay-kho-sieu-sach-dsneaker-tien-loi-dung-duoc-nhieu-lan-pk042-p55487851.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.186877031&itm_medium=CPC&itm_source=tiki-reco&spid=186877031
29,https://tiki.vn/day-giay-the-thao-sneaker-loai-tron-1m2-1-cap-p114059079.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.114059083&itm_medium=CPC&itm_source=tiki-reco&spid=114059083
30,https://tiki.vn/giay-the-thao-full-den-tang-chieu-cao-nam-p76193509.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.76193511&itm_medium=CPC&itm_source=tiki-reco&spid=76193511
31,https://tiki.vn/giay-bao-ho-lao-dong-thoi-trang-2th-bd064-mau-xanh-p168789100.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.168789138&itm_medium=CPC&itm_source=tiki-reco&spid=168789138
32,https://tiki.vn/lot-giay-the-thao-eva-biet-tho-va-co-2-dem-chiu-luc-ho-tro-van-dong-the-thao-den-phoi-xanh-buybox-bbpk155-p73546672.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.73546674&itm_medium=CPC&itm_source=tiki-reco&spid=73546674
33,https://tiki.vn/giay-nam-giay-the-thao-sneaker-nam-vai-bo-phong-cach-tre-trung-mau-hot-qa-404-p117675952.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.117675964&itm_medium=CPC&itm_source=tiki-reco&spid=117675964
34,https://tiki.vn/keo-dan-giay-dep-seaglue-100ml-p106233410.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.106233412&itm_medium=CPC&itm_source=tiki-reco&spid=106233412
35,https://tiki.vn/giay-the-thao-nam-mendo-giay-sneaker-mau-xa-m-den-de-em-form-da-ng-ha-n-quo-c-g5301-p195997228.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.195997232&itm_medium=CPC&itm_source=tiki-reco&spid=195997232
36,https://tiki.vn/xi-nuoc-danh-giay-da-do-da-bo-sung-mau-va-do-bong-ximo-polish-xi31-p185340016.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.185340020&itm_medium=CPC&itm_source=tiki-reco&spid=185340020
37,https://tiki.vn/ban-chai-danh-giay-lung-go-p174533914.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.174533915&itm_medium=CPC&itm_source=tiki-reco&spid=174533915
38,https://tiki.vn/xit-khu-mui-giay-mu-bao-hiem-tra-xanh-essenbee-100ml-p43759117.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.44096163&itm_medium=CPC&itm_source=tiki-reco&spid=44096163
39,https://tiki.vn/bo-1-cap-lot-giay-tang-chieu-cao-dem-khi-p8176039.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303210600_MD_batched_PID.49116559&itm_medium=CPC&itm_source=tiki-reco&spid=49116559
